time,mouseX,mouseY,mouseClickAmount,uuid,uuidType,fps,drawCalls,entities,pointAmount,linesAmount,polyAmount,pointsAmount,voronoiTime,delaunayTime,M
1.535,330,204,1,0,-1,541.598,1,1,1,0,0,1,0,0,0
1.53703,331,194,1,0,-1,539.212,1,1,1,0,0,1,0,0,0
1.53869,331,194,1,0,-1,531.445,1,1,1,0,0,1,0,0,0
1.54056,331,194,1,0,-1,552.253,1,1,1,0,0,1,0,0,0
1.54238,331,194,1,0,-1,546.359,1,1,1,0,0,1,0,0,0
1.54446,332,186,1,0,-1,519.128,1,1,1,0,0,1,0,0,0
1.54611,332,186,1,0,-1,546.069,1,1,1,0,0,1,0,0,0
1.54819,332,186,1,0,-1,501.779,1,1,1,0,0,1,0,0,0
1.5499,332,186,1,0,-1,548.924,1,1,1,0,0,1,0,0,0
1.55224,333,178,1,0,-1,539.508,1,1,1,0,0,1,0,0,0
1.55364,333,178,1,0,-1,502.11,1,1,1,0,0,1,0,0,0
1.55581,333,178,1,0,-1,486.606,1,1,1,0,0,1,0,0,0
1.55755,333,178,1,0,-1,558.096,1,1,1,0,0,1,0,0,0
1.55949,334,170,1,0,-1,550.64,1,1,1,0,0,1,0,0,0
1.56139,334,170,1,0,-1,538.26,1,1,1,0,0,1,0,0,0
1.56323,334,170,1,0,-1,523.647,1,1,1,0,0,1,0,0,0
1.5651,334,170,1,0,-1,544.051,1,1,1,0,0,1,0,0,0
1.56705,336,163,1,0,-1,547.576,1,1,1,0,0,1,0,0,0
1.5688,336,163,1,0,-1,512.505,1,1,1,0,0,1,0,0,0
1.57055,336,163,1,0,-1,581.684,1,1,1,0,0,1,0,0,0
1.5725,336,163,1,0,-1,535.017,1,1,1,0,0,1,0,0,0
1.57448,337,158,1,0,-1,523.716,1,1,1,0,0,1,0,0,0
1.57624,337,158,1,0,-1,527.831,1,1,1,0,0,1,0,0,0
1.57819,337,158,1,0,-1,521.042,1,1,1,0,0,1,0,0,0
1.58006,337,158,1,0,-1,521.306,1,1,1,0,0,1,0,0,0
1.58204,338,152,1,0,-1,562.515,1,1,1,0,0,1,0,0,0
1.58372,338,152,1,0,-1,525.328,1,1,1,0,0,1,0,0,0
1.58557,338,152,1,0,-1,537.145,1,1,1,0,0,1,0,0,0
1.58743,338,152,1,0,-1,542.337,1,1,1,0,0,1,0,0,0
1.58944,339,148,1,0,-1,543.228,1,1,1,0,0,1,0,0,0
1.59122,339,148,1,0,-1,516.283,1,1,1,0,0,1,0,0,0
1.59315,339,148,1,0,-1,526.077,1,1,1,0,0,1,0,0,0
1.5949,339,148,1,0,-1,559.74,1,1,1,0,0,1,0,0,0
1.59701,340,143,1,0,-1,549.228,1,1,1,0,0,1,0,0,0
1.59864,340,143,1,0,-1,519.813,1,1,1,0,0,1,0,0,0
1.60057,340,143,1,0,-1,517.558,1,1,1,0,0,1,0,0,0
1.60238,340,143,1,0,-1,550.825,1,1,1,0,0,1,0,0,0
1.60446,341,140,1,0,-1,554.139,1,1,1,0,0,1,0,0,0
1.60623,341,140,1,0,-1,488.117,1,1,1,0,0,1,0,0,0
1.6082,341,140,1,0,-1,527.043,1,1,1,0,0,1,0,0,0
1.60994,341,140,1,0,-1,547.399,1,1,1,0,0,1,0,0,0
1.61194,342,137,1,0,-1,536.204,1,1,1,0,0,1,0,0,0
1.61376,342,137,1,0,-1,523.726,1,1,1,0,0,1,0,0,0
1.61549,342,137,1,0,-1,574.517,1,1,1,0,0,1,0,0,0
1.61739,342,137,1,0,-1,539.591,1,1,1,0,0,1,0,0,0
1.61941,344,134,1,0,-1,545.86,1,1,1,0,0,1,0,0,0
1.62115,344,134,1,0,-1,510.521,1,1,1,0,0,1,0,0,0
1.62286,344,134,1,0,-1,584.574,1,1,1,0,0,1,0,0,0
1.62481,344,134,1,0,-1,525.737,1,1,1,0,0,1,0,0,0
1.62683,345,132,1,0,-1,516.729,1,1,1,0,0,1,0,0,0
1.62851,345,132,1,0,-1,563.917,1,1,1,0,0,1,0,0,0
1.63043,345,132,1,0,-1,508.911,1,1,1,0,0,1,0,0,0
1.63225,345,132,1,0,-1,547.87,1,1,1,0,0,1,0,0,0
1.63432,346,130,1,0,-1,535.604,1,1,1,0,0,1,0,0,0
1.63602,346,130,1,0,-1,515.595,1,1,1,0,0,1,0,0,0
1.63801,346,130,1,0,-1,540.022,1,1,1,0,0,1,0,0,0
1.63964,346,130,1,0,-1,589.619,1,1,1,0,0,1,0,0,0
1.64191,347,129,1,0,-1,488.522,1,1,1,0,0,1,0,0,0
1.64354,347,129,1,0,-1,529.178,1,1,1,0,0,1,0,0,0
1.64552,347,129,1,0,-1,513.916,1,1,1,0,0,1,0,0,0
1.64733,347,129,1,0,-1,535.689,1,1,1,0,0,1,0,0,0
1.64944,347,128,1,0,-1,547.734,1,1,1,0,0,1,0,0,0
1.65115,347,128,1,0,-1,502.862,1,1,1,0,0,1,0,0,0
1.65318,347,128,1,0,-1,511.361,1,1,1,0,0,1,0,0,0
1.65505,347,128,1,0,-1,522.239,1,1,1,0,0,1,0,0,0
1.6569,348,127,1,0,-1,550.458,1,1,1,0,0,1,0,0,0
1.65882,348,127,1,0,-1,507.422,1,1,1,0,0,1,0,0,0
1.66067,348,127,1,0,-1,514.95,1,1,1,0,0,1,0,0,0
1.66251,348,127,1,0,-1,581.505,1,1,1,0,0,1,0,0,0
1.66446,348,126,1,0,-1,531.611,1,1,1,0,0,1,0,0,0
1.66632,348,126,1,0,-1,514.062,1,1,1,0,0,1,0,0,0
1.66818,348,126,1,0,-1,537.029,1,1,1,0,0,1,0,0,0
1.67007,348,126,1,0,-1,535.793,1,1,1,0,0,1,0,0,0
1.67189,349,126,1,0,-1,520.401,1,1,1,0,0,1,0,0,0
1.67395,349,126,1,0,-1,511.928,1,1,1,0,0,1,0,0,0
1.67571,349,126,1,0,-1,538.53,1,1,1,0,0,1,0,0,0
1.67755,349,126,1,0,-1,578.485,1,1,1,0,0,1,0,0,0
1.67933,349,125,1,0,-1,511.003,1,1,1,0,0,1,0,0,0
1.68148,349,125,1,0,-1,519.396,1,1,1,0,0,1,0,0,0
1.68326,349,125,1,0,-1,533.127,1,1,1,0,0,1,0,0,0
1.68509,349,125,1,0,-1,556.168,1,1,1,0,0,1,0,0,0
1.68739,349,125,1,0,-1,496.46,1,1,1,0,0,1,0,0,0
1.69147,349,125,2,0,-1,496.46,1,1,1,0,0,1,0,0,0
1.69211,349,125,2,0,-1,488.818,1,1,1,0,0,1,0,0,0
1.69269,349,125,2,0,-1,244.984,1,2,3,0,0,2,0,0,0
1.69439,349,125,2,0,-1,783.383,1,2,3,0,0,2,0,0,0
1.69648,349,125,2,0,-1,556.236,1,2,3,0,0,2,0,0,0
1.69814,349,125,2,0,-1,521.828,1,2,3,0,0,2,0,0,0
1.70019,349,125,2,0,-1,521.925,1,2,3,0,0,2,0,0,0
1.702,349,125,2,0,-1,523.953,1,2,3,0,0,2,0,0,0
1.70424,349,125,2,0,-1,497.275,1,2,3,0,0,2,0,0,0
1.70614,349,125,2,0,-1,456.237,1,2,3,0,0,2,0,0,0
1.7081,349,125,2,0,-1,531.424,1,2,3,0,0,2,0,0,0
1.71158,349,125,2,0,-1,329.51,1,2,3,0,0,2,0,0,0
1.71455,349,125,2,0,-1,296.563,1,2,3,0,0,2,0,0,0
1.71633,349,125,2,0,-1,544.734,1,2,3,0,0,2,0,0,0
1.71827,349,125,2,0,-1,531.434,1,2,3,0,0,2,0,0,0
1.72011,349,125,2,0,-1,525.943,1,2,3,0,0,2,0,0,0
1.72192,349,125,2,0,-1,562.664,1,2,3,0,0,2,0,0,0
1.7237,349,125,2,0,-1,550.43,1,2,3,0,0,2,0,0,0
1.7255,349,125,2,0,-1,569.413,1,2,3,0,0,2,0,0,0
1.72735,349,125,2,0,-1,525.167,1,2,3,0,0,2,0,0,0
1.72924,349,125,2,0,-1,542.329,1,2,3,0,0,2,0,0,0
1.73105,349,125,2,0,-1,566.253,1,2,3,0,0,2,0,0,0
1.73283,349,125,2,0,-1,539.832,1,2,3,0,0,2,0,0,0
1.73464,349,125,2,0,-1,539.933,1,2,3,0,0,2,0,0,0
1.7365,349,125,2,0,-1,565.106,1,2,3,0,0,2,0,0,0
1.73831,349,125,2,0,-1,567.117,1,2,3,0,0,2,0,0,0
1.74014,349,125,2,0,-1,528.991,1,2,3,0,0,2,0,0,0
1.74188,349,125,2,0,-1,587.044,1,2,3,0,0,2,0,0,0
1.74379,349,125,2,0,-1,507.772,1,2,3,0,0,2,0,0,0
1.74557,349,125,2,0,-1,550.38,1,2,3,0,0,2,0,0,0
1.74742,349,125,2,0,-1,561.909,1,2,3,0,0,2,0,0,0
1.74927,349,125,2,0,-1,522.959,1,2,3,0,0,2,0,0,0
1.75109,349,125,2,0,-1,558.89,1,2,3,0,0,2,0,0,0
1.75282,349,125,2,0,-1,568.799,1,2,3,0,0,2,0,0,0
1.75479,349,125,2,0,-1,540.058,1,2,3,0,0,2,0,0,0
1.75651,349,125,2,0,-1,584.815,1,2,3,0,0,2,0,0,0
1.75848,349,125,2,0,-1,511.429,1,2,3,0,0,2,0,0,0
1.76016,349,125,2,0,-1,555.488,1,2,3,0,0,2,0,0,0
1.76211,349,125,2,0,-1,544.873,1,2,3,0,0,2,0,0,0
1.76389,349,125,2,0,-1,525.713,1,2,3,0,0,2,0,0,0
1.76567,349,125,2,0,-1,558.895,1,2,3,0,0,2,0,0,0
1.76749,349,125,2,0,-1,555.301,1,2,3,0,0,2,0,0,0
1.76939,349,125,2,0,-1,545.613,1,2,3,0,0,2,0,0,0
1.77112,349,125,2,0,-1,563.335,1,2,3,0,0,2,0,0,0
1.7728,349,125,2,0,-1,587.66,1,2,3,0,0,2,0,0,0
1.7747,349,125,2,0,-1,526.856,1,2,3,0,0,2,0,0,0
1.77645,349,125,2,0,-1,567.998,1,2,3,0,0,2,0,0,0
1.77846,349,125,2,0,-1,523.934,1,2,3,0,0,2,0,0,0
1.78026,349,125,2,0,-1,523.521,1,2,3,0,0,2,0,0,0
1.78218,349,125,2,0,-1,536.675,1,2,3,0,0,2,0,0,0
1.78391,349,125,2,0,-1,537.834,1,2,3,0,0,2,0,0,0
1.78584,349,125,2,0,-1,542.931,1,2,3,0,0,2,0,0,0
1.78768,349,125,2,0,-1,521.598,1,2,3,0,0,2,0,0,0
1.78942,349,125,2,0,-1,599.121,1,2,3,0,0,2,0,0,0
1.79124,349,125,2,0,-1,567.716,1,2,3,0,0,2,0,0,0
1.79311,349,125,2,0,-1,526.356,1,2,3,0,0,2,0,0,0
1.79497,349,125,2,0,-1,532.126,1,2,3,0,0,2,0,0,0
1.79669,349,125,2,0,-1,578.801,1,2,3,0,0,2,0,0,0
1.79853,349,125,2,0,-1,578.213,1,2,3,0,0,2,0,0,0
1.80029,349,125,2,0,-1,556.004,1,2,3,0,0,2,0,0,0
1.80217,349,125,2,0,-1,510.871,1,2,3,0,0,2,0,0,0
1.80404,349,125,2,0,-1,538.451,1,2,3,0,0,2,0,0,0
1.80577,349,125,2,0,-1,572.898,1,2,3,0,0,2,0,0,0
1.80757,349,125,2,0,-1,548.695,1,2,3,0,0,2,0,0,0
1.80941,349,125,2,0,-1,550.37,1,2,3,0,0,2,0,0,0
1.81128,349,125,2,0,-1,541.502,1,2,3,0,0,2,0,0,0
1.81341,349,125,2,0,-1,554.573,1,2,3,0,0,2,0,0,0
1.81484,349,125,2,0,-1,515.005,1,2,3,0,0,2,0,0,0
1.81708,349,125,2,0,-1,502.567,1,2,3,0,0,2,0,0,0
1.81873,349,125,2,0,-1,568.122,1,2,3,0,0,2,0,0,0
1.82064,349,125,2,0,-1,544.421,1,2,3,0,0,2,0,0,0
1.82239,349,125,2,0,-1,557.523,1,2,3,0,0,2,0,0,0
1.82426,349,125,2,0,-1,542.688,1,2,3,0,0,2,0,0,0
1.82612,349,125,2,0,-1,538.017,1,2,3,0,0,2,0,0,0
1.82793,349,125,2,0,-1,562.832,1,2,3,0,0,2,0,0,0
1.82975,349,125,2,0,-1,538.537,1,2,3,0,0,2,0,0,0
1.83157,349,125,2,0,-1,530.273,1,2,3,0,0,2,0,0,0
1.83343,349,125,2,0,-1,555.151,1,2,3,0,0,2,0,0,0
1.83524,349,125,2,0,-1,556.768,1,2,3,0,0,2,0,0,0
1.83706,349,125,2,0,-1,556.981,1,2,3,0,0,2,0,0,0
1.83882,349,125,2,0,-1,544.118,1,2,3,0,0,2,0,0,0
1.84063,349,125,2,0,-1,545.207,1,2,3,0,0,2,0,0,0
1.84246,349,125,2,0,-1,571.088,1,2,3,0,0,2,0,0,0
1.84437,349,125,2,0,-1,536.153,1,2,3,0,0,2,0,0,0
1.84628,349,125,2,0,-1,516.864,1,2,3,0,0,2,0,0,0
1.84818,349,125,2,0,-1,520.466,1,2,3,0,0,2,0,0,0
1.85034,349,125,2,0,-1,510.942,1,2,3,0,0,2,0,0,0
1.85198,349,125,2,0,-1,496.417,1,2,3,0,0,2,0,0,0
1.85413,349,125,2,0,-1,520.708,1,2,3,0,0,2,0,0,0
1.85579,349,125,2,0,-1,544.02,1,2,3,0,0,2,0,0,0
1.85774,349,125,2,0,-1,555.652,1,2,3,0,0,2,0,0,0
1.85949,349,125,2,0,-1,536.271,1,2,3,0,0,2,0,0,0
1.86151,349,125,2,0,-1,528.181,1,2,3,0,0,2,0,0,0
1.86337,349,125,2,0,-1,525.723,1,2,3,0,0,2,0,0,0
1.86518,349,125,2,0,-1,568.039,1,2,3,0,0,2,0,0,0
1.86697,349,125,2,0,-1,539.336,1,2,3,0,0,2,0,0,0
1.86893,349,125,2,0,-1,537.438,1,2,3,0,0,2,0,0,0
1.87079,349,125,2,0,-1,511.004,1,2,3,0,0,2,0,0,0
1.87263,349,125,2,0,-1,569.152,1,2,3,0,0,2,0,0,0
1.87445,349,125,2,0,-1,519.502,1,2,3,0,0,2,0,0,0
1.87652,349,125,2,0,-1,522.291,1,2,3,0,0,2,0,0,0
1.87836,349,125,2,0,-1,509.361,1,2,3,0,0,2,0,0,0
1.88022,349,125,2,0,-1,578.595,1,2,3,0,0,2,0,0,0
1.88198,349,125,2,0,-1,513.451,1,2,3,0,0,2,0,0,0
1.88395,349,125,2,0,-1,517.608,1,2,3,0,0,2,0,0,0
1.88569,349,125,2,0,-1,554.635,1,2,3,0,0,2,0,0,0
1.88753,349,125,2,0,-1,575.176,1,2,3,0,0,2,0,0,0
1.88932,349,125,2,0,-1,533.8,1,2,3,0,0,2,0,0,0
1.89147,349,125,2,0,-1,506.578,1,2,3,0,0,2,0,0,0
1.89333,349,125,2,0,-1,505.617,1,2,3,0,0,2,0,0,0
1.89515,349,125,2,0,-1,570.032,1,2,3,0,0,2,0,0,0
1.89696,349,125,2,0,-1,524.645,1,2,3,0,0,2,0,0,0
1.89883,349,125,2,0,-1,527.175,1,2,3,0,0,2,0,0,0
1.90072,349,125,2,0,-1,533.831,1,2,3,0,0,2,0,0,0
1.90252,349,125,2,0,-1,569.297,1,2,3,0,0,2,0,0,0
1.90438,349,125,2,0,-1,521.836,1,2,3,0,0,2,0,0,0
1.90645,349,125,2,0,-1,531.121,1,2,3,0,0,2,0,0,0
1.9083,349,125,2,0,-1,506.609,1,2,3,0,0,2,0,0,0
1.91007,349,125,2,0,-1,574.332,1,2,3,0,0,2,0,0,0
1.91188,349,125,2,0,-1,533.561,1,2,3,0,0,2,0,0,0
1.91379,349,125,2,0,-1,525.462,1,2,3,0,0,2,0,0,0
1.91563,349,125,2,0,-1,527.848,1,2,3,0,0,2,0,0,0
1.91756,349,125,2,0,-1,579.826,1,2,3,0,0,2,0,0,0
1.91936,349,125,2,0,-1,498.241,1,2,3,0,0,2,0,0,0
1.92153,349,125,2,0,-1,511.812,1,2,3,0,0,2,0,0,0
1.92338,349,125,2,0,-1,502.779,1,2,3,0,0,2,0,0,0
1.92528,349,125,2,0,-1,566.549,1,2,3,0,0,2,0,0,0
1.92703,349,125,2,0,-1,505.842,1,2,3,0,0,2,0,0,0
1.92894,349,125,2,0,-1,544.958,1,2,3,0,0,2,0,0,0
1.93072,349,125,2,0,-1,549.234,1,2,3,0,0,2,0,0,0
1.9325,349,125,2,0,-1,587.364,1,2,3,0,0,2,0,0,0
1.93434,349,125,2,0,-1,519.813,1,2,3,0,0,2,0,0,0
1.93647,349,125,2,0,-1,515.162,1,2,3,0,0,2,0,0,0
1.93832,349,125,2,0,-1,508.521,1,2,3,0,0,2,0,0,0
1.94011,349,125,2,0,-1,568.449,1,2,3,0,0,2,0,0,0
1.94193,343,125,2,0,-1,468.655,1,2,3,0,0,2,0,0,0
1.94399,343,125,2,0,-1,596.673,1,2,3,0,0,2,0,0,0
1.94577,343,125,2,0,-1,519.852,1,2,3,0,0,2,0,0,0
1.94761,343,125,2,0,-1,554.38,1,2,3,0,0,2,0,0,0
1.94948,334,125,2,0,-1,467.318,1,2,3,0,0,2,0,0,0
1.95166,334,125,2,0,-1,564.604,1,2,3,0,0,2,0,0,0
1.95349,334,125,2,0,-1,487.817,1,2,3,0,0,2,0,0,0
1.95563,325,125,2,0,-1,602.524,1,2,3,0,0,2,0,0,0
1.95713,325,125,2,0,-1,502.512,1,2,3,0,0,2,0,0,0
1.9593,325,125,2,0,-1,497.658,1,2,3,0,0,2,0,0,0
1.96104,325,125,2,0,-1,530.2,1,2,3,0,0,2,0,0,0
1.96326,316,125,2,0,-1,553.626,1,2,3,0,0,2,0,0,0
1.9647,316,125,2,0,-1,524.391,1,2,3,0,0,2,0,0,0
1.96681,316,125,2,0,-1,507.383,1,2,3,0,0,2,0,0,0
1.96862,316,125,2,0,-1,525.785,1,2,3,0,0,2,0,0,0
1.97062,307,125,2,0,-1,589.913,1,2,3,0,0,2,0,0,0
1.97217,307,125,2,0,-1,563.202,1,2,3,0,0,2,0,0,0
1.97441,307,125,2,0,-1,465.413,1,2,3,0,0,2,0,0,0
1.97626,307,125,2,0,-1,518.85,1,2,3,0,0,2,0,0,0
1.97837,297,125,2,0,-1,561.643,1,2,3,0,0,2,0,0,0
1.97998,297,125,2,0,-1,519.489,1,2,3,0,0,2,0,0,0
1.98202,297,125,2,0,-1,491.421,1,2,3,0,0,2,0,0,0
1.98365,297,125,2,0,-1,599.553,1,2,3,0,0,2,0,0,0
1.98588,288,125,2,0,-1,525.125,1,2,3,0,0,2,0,0,0
1.98741,288,125,2,0,-1,523.179,1,2,3,0,0,2,0,0,0
1.9896,288,125,2,0,-1,491.825,1,2,3,0,0,2,0,0,0
1.99147,288,125,2,0,-1,514.984,1,2,3,0,0,2,0,0,0
1.99352,279,125,2,0,-1,569.211,1,2,3,0,0,2,0,0,0
1.99501,279,125,2,0,-1,543.785,1,2,3,0,0,2,0,0,0
1.9973,279,125,2,0,-1,463.689,1,2,3,0,0,2,0,0,0
1.99916,279,125,2,0,-1,498.393,1,2,3,0,0,2,0,0,0
2.00114,272,125,2,0,-1,570.057,1,2,3,0,0,2,0,0,0
2.00276,272,125,2,0,-1,524.625,1,2,3,0,0,2,0,0,0
2.005,272,125,2,0,-1,518.286,1,2,3,0,0,2,0,0,0
2.00682,272,125,2,0,-1,505.841,1,2,3,0,0,2,0,0,0
2.00946,266,126,2,0,-1,571.669,1,2,3,0,0,2,0,0,0
2.01071,266,126,2,0,-1,397.781,1,2,3,0,0,2,0,0,0
2.01248,266,126,2,0,-1,677.971,1,2,3,0,0,2,0,0,0
2.01434,266,126,2,0,-1,544.019,1,2,3,0,0,2,0,0,0
2.01659,261,126,2,0,-1,557.981,1,2,3,0,0,2,0,0,0
2.01811,261,126,2,0,-1,504.487,1,2,3,0,0,2,0,0,0
2.02036,261,126,2,0,-1,474.948,1,2,3,0,0,2,0,0,0
2.02196,261,126,2,0,-1,550.296,1,2,3,0,0,2,0,0,0
2.02415,257,126,2,0,-1,484.404,1,2,3,0,0,2,0,0,0
2.02593,257,126,2,0,-1,554.033,1,2,3,0,0,2,0,0,0
2.02776,257,126,2,0,-1,532.264,1,2,3,0,0,2,0,0,0
2.02971,257,126,2,0,-1,518.192,1,2,3,0,0,2,0,0,0
2.03159,253,126,2,0,-1,488.045,1,2,3,0,0,2,0,0,0
2.03353,253,126,2,0,-1,584.706,1,2,3,0,0,2,0,0,0
2.03553,253,126,2,0,-1,530.984,1,2,3,0,0,2,0,0,0
2.03732,253,126,2,0,-1,499.437,1,2,3,0,0,2,0,0,0
2.03909,251,126,2,0,-1,496.251,1,2,3,0,0,2,0,0,0
2.04138,251,126,2,0,-1,530.99,1,2,3,0,0,2,0,0,0
2.04322,251,126,2,0,-1,511.642,1,2,3,0,0,2,0,0,0
2.04499,251,126,2,0,-1,573.964,1,2,3,0,0,2,0,0,0
2.04682,249,126,2,0,-1,459.732,1,2,3,0,0,2,0,0,0
2.04911,249,126,2,0,-1,537.621,1,2,3,0,0,2,0,0,0
2.05095,249,126,2,0,-1,498.47,1,2,3,0,0,2,0,0,0
2.05309,247,126,2,0,-1,581.934,1,2,3,0,0,2,0,0,0
2.05454,247,126,2,0,-1,520.142,1,2,3,0,0,2,0,0,0
2.05664,247,126,2,0,-1,504.242,1,2,3,0,0,2,0,0,0
2.05855,247,126,2,0,-1,531.801,1,2,3,0,0,2,0,0,0
2.06051,246,126,2,0,-1,551.647,1,2,3,0,0,2,0,0,0
2.06226,246,126,2,0,-1,527.727,1,2,3,0,0,2,0,0,0
2.06413,246,126,2,0,-1,532.585,1,2,3,0,0,2,0,0,0
2.06592,246,126,2,0,-1,544.958,1,2,3,0,0,2,0,0,0
2.06778,246,126,2,0,-1,552.561,1,2,3,0,0,2,0,0,0
2.06966,245,126,2,0,-1,499.927,1,2,3,0,0,2,0,0,0
2.0717,245,126,2,0,-1,546.505,1,2,3,0,0,2,0,0,0
2.07332,245,126,2,0,-1,592.643,1,2,3,0,0,2,0,0,0
2.07567,244,126,2,0,-1,502.649,1,2,3,0,0,2,0,0,0
2.07721,244,126,2,0,-1,498.761,1,2,3,0,0,2,0,0,0
2.07929,244,126,2,0,-1,511.916,1,2,3,0,0,2,0,0,0
2.0811,244,126,2,0,-1,531.499,1,2,3,0,0,2,0,0,0
2.08321,243,126,2,0,-1,559.206,1,2,3,0,0,2,0,0,0
2.08464,243,126,2,0,-1,518.393,1,2,3,0,0,2,0,0,0
2.08678,243,126,2,0,-1,505.017,1,2,3,0,0,2,0,0,0
2.08858,243